"VESSEL","SPN","LAT_DD","LON_DD","POT_ID","DATE_HAUL","MaleTanner","FemaleTanner","MaleSnow","FemaleSnow","MaleHybrid","FemaleHybrid","Tanner","Snow","Hybrid","HairCrab","PacificCod","Halibut","GreatSculpin","YellowfinSole","Pollock","StarryFlounder","Other"
"Arctic Lady",14,56.2412,-161.546666666667,"G48","3/18/2024",2,0,0,0,0,0,2,0,0,0,7,0,0,2,0,0,"21 seastar"
"Arctic Lady",15,56.2081333333333,-161.5486,"G49","3/18/2024",8,0,0,0,0,0,8,0,0,0,10,0,0,2,0,0,"1 jelly, 8 seastar"
"Arctic Lady",16,56.1749333333333,-161.549883333333,"G50","3/18/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,"1 jelly, 9 seastar"
"Arctic Lady",17,56.14165,-161.55165,"G51","3/18/2024",3,0,0,0,0,0,3,0,0,0,5,0,0,1,0,0,"20 seastar"
"Arctic Lady",18,56.1085833333333,-161.55325,"G52","3/18/2024",3,0,0,0,0,0,3,0,0,0,6,0,0,6,0,0,"14 seastar"
"Arctic Lady",19,56.0753666666667,-161.555716666667,"G53","3/18/2024",2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,"80 seastar"
"Arctic Lady",20,56.0420833333333,-161.557,"G54","3/18/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32 seastar"
"Arctic Lady",21,56.16655,-161.10255,"H51","3/19/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23 seastars"
"Arctic Lady",22,56.1998333333333,-161.1004,"H50","3/19/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,"149 seastars"
"Arctic Lady",23,56.233,-161.098283333333,"H49","3/19/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1big mouth sculpin, 81 seastars, 3 jelly"
"Arctic Lady",24,56.2661666666667,-161.0952,"H48","3/19/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"57 seastars, 5 jelly"
"Arctic Lady",25,56.2992,-161.095416666667,"H47","3/19/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,0,"68 seastars, 1 hermit crab"
"Arctic Lady",26,56.3325833333333,-161.093433333333,"H46","3/19/2024",2,0,0,0,0,0,2,0,0,0,1,0,1,16,1,0,"47 seastars"
"Arctic Lady",27,56.3658666666667,-161.0888,"H45","3/19/2024",0,0,0,0,0,0,0,0,0,0,11,0,0,35,0,0,"79 seastars"
"Arctic Lady",28,56.39925,-161.085883333333,"H44","3/19/2024",1,0,0,0,0,0,1,0,0,0,7,0,0,71,0,0,"25 seastar"
"Arctic Lady",29,56.4323666666667,-161.0844,"H43","3/19/2024",0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,"8 seastar"
"Arctic Lady",30,56.4653333333333,-161.0829,"H42","3/19/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,8,1,0,""
"Arctic Lady",31,56.4986,-161.080816666667,"H41","3/19/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,""
"Arctic Lady",32,56.5318666666667,-161.078716666667,"H40","3/19/2024",1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,""
"Arctic Lady",33,56.5650666666667,-161.076083333333,"H39","3/19/2024",2,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,""
"Arctic Lady",34,56.5984333333333,-161.073416666667,"H38","3/19/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,""
"Arctic Lady",35,56.6315666666667,-161.071683333333,"H37","3/19/2024",2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,""
"Arctic Lady",36,56.6643666666667,-161.069933333333,"H36","3/19/2024",1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,"2 seastars"
"Arctic Lady",37,56.6977666666667,-161.0676,"H35","3/19/2024",2,0,0,0,0,0,2,0,0,0,6,0,0,3,1,0,"3 seastars, 1 sea cucumber"
"Arctic Lady",38,56.7308,-161.0662,"H34","3/19/2024",0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,"16 seastars, 1 lyre crab,  1 seacumber"
"Arctic Lady",39,56.7640166666667,-161.063466666667,"H33","3/19/2024",1,0,0,0,0,0,1,0,0,0,7,0,1,4,0,0,"4 seastars"
"Arctic Lady",40,56.7976,-161.061666666667,"H32","3/19/2024",1,0,0,0,0,0,1,0,0,0,8,0,0,8,0,0,"13 seastars"
"Arctic Lady",41,56.6567833333333,-160.616383333333,"I36","3/20/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 basketstar"
"Arctic Lady",42,56.62175,-160.61605,"I37","3/20/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,""
"Arctic Lady",43,56.58815,-160.620316666667,"I38","3/20/2024",3,0,0,0,0,0,3,0,0,0,5,0,0,1,0,0,""
"Arctic Lady",44,56.55565,-160.623566666667,"I39","3/20/2024",2,0,0,0,0,0,2,0,0,0,5,0,0,3,0,0,"3 seastars, 1 pacific lyre crab"
"Arctic Lady",45,56.52275,-160.6255,"I40","3/20/2024",0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,"4 seastars"
"Arctic Lady",46,56.4885166666667,-160.629233333333,"I41","3/20/2024",4,0,0,0,0,0,4,0,0,0,3,0,0,2,0,0,"5 hermit crabs, 1 seastar"
"Arctic Lady",47,56.45535,-160.630683333333,"I42","3/20/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,"17 seastars"
"Arctic Lady",48,56.4226666666667,-160.634833333333,"I43","3/20/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,"17 seastars, 2 hermit crabs"
"Arctic Lady",49,56.3897333333333,-160.6379,"I44","3/20/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"23 seastars"
"Arctic Lady",50,56.3568333333333,-160.63865,"I45","3/20/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"1 bigmouth sculpin, 9 seastars, 1 jellyfish"
"Arctic Lady",51,56.32385,-160.642133333333,"I46","3/20/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35 seastars"
"Arctic Lady",52,56.2904666666667,-160.645266666667,"I47","3/20/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"23 seastars"
"Arctic Lady",53,56.2578333333333,-160.648766666667,"I48","3/20/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39 seastars"
"Arctic Lady",54,56.2236833333333,-160.651166666667,"I49","3/20/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49 seastars"
"Arctic Lady",55,56.1916166666667,-160.653,"I50","3/20/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"89 seastars"
"Arctic Lady",56,56.5099666666667,-160.177166666667,"J40","3/21/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28 seastars"
"Arctic Lady",57,56.54335,-160.171466666667,"J39","3/21/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25 seastars"
"Arctic Lady",58,56.5764833333333,-160.169483333333,"J38","3/21/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,"94 seastars"
"Arctic Lady",59,56.60955,-160.1661,"J37","3/21/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"17 seastars"
"Arctic Lady",60,56.6423666666667,-160.163266666667,"J36","3/21/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,12,0,0,"26 seastars"
"Arctic Lady",61,56.6752,-160.160166666667,"J35","3/21/2024",2,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,"3 seastars "
"Arctic Lady",62,56.7087833333333,-160.158,"J34","3/21/2024",0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,"2 seastars"
"Arctic Lady",63,56.7421,-160.1551,"J33","3/21/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,14,1,0,"3 seastars"
"Arctic Lady",64,56.7750833333333,-160.151083333333,"J32","3/21/2024",0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,"3 seastars"
"Arctic Lady",65,56.80875,-160.146766666667,"J31","3/21/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,"2 seastars"
"Arctic Lady",66,56.8415666666667,-160.143766666667,"J30","3/21/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,"1 basket star, 4 pacific lyre crab, 1 snail"
"Arctic Lady",67,56.8750333333333,-160.14215,"J29","3/21/2024",1,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,"1 hermit crab, 1 seastar"
"Arctic Lady",68,56.9077333333333,-160.140783333333,"J28","3/21/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,"5 seastars"
"Arctic Lady",69,56.9435166666667,-160.13505,"J27","3/21/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,"4 seastars"
"Arctic Lady",70,56.9737166666667,-160.133833333333,"J26","3/21/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"1 seastar"
"Arctic Lady",71,57.00775,-160.1308,"J25","3/21/2024",1,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,""
"Arctic Lady",72,57.0404166666667,-160.12635,"J24","3/21/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"4 seastars"
"Arctic Lady",73,57.0737,-160.122916666667,"J23","3/21/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,""
"Arctic Lady",74,57.1068333333333,-160.119616666667,"J22","3/21/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"1 seastar"
"Arctic Lady",75,57.1403666666667,-160.117166666667,"J21","3/21/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Arctic Lady",76,57.5251333333333,-159.61575,"K10","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12 seastars, 1 Jellyfish"
"Arctic Lady",77,57.4916,-159.616566666667,"K11","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8 seastars, 1 hermit crab"
"Arctic Lady",78,57.4580333333333,-159.619266666667,"K12","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23 seastars, 2 hermit crabs"
"Arctic Lady",79,57.4256666666667,-159.624666666667,"K13","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13 seastars"
"Arctic Lady",80,57.3936666666667,-159.62735,"K14","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"5 seastars"
"Arctic Lady",81,57.3590166666667,-159.630866666667,"K15","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,"9 seastars, 1 red rock crab"
"Arctic Lady",82,57.3264166666667,-159.634983333333,"K16","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"23 seastars "
"Arctic Lady",83,57.2934166666667,-159.6387,"K17","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,""
"Arctic Lady",84,57.2615,-159.640183333333,"K18","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,"8 seastars"
"Arctic Lady",85,57.2247,-159.646216666667,"K19","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"10 seastars"
"Arctic Lady",86,57.19285,-159.648933333333,"K20","3/22/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"12 seastars"
"Arctic Lady",87,57.1600833333333,-159.652566666667,"K21","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"1 sea cucumber, 9 seastars"
"Arctic Lady",88,57.12745,-159.659233333333,"K22","3/22/2024",0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,"2 pacific lyre crabs, 30 seastars"
"Arctic Lady",89,57.0946833333333,-159.663866666667,"K23","3/22/2024",1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,"6 seastars"
"Arctic Lady",90,57.0617,-159.665916666667,"K24","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1 jellyfish, 1 pacific lyre crab"
"Arctic Lady",91,57.0281333333333,-159.6704,"K25","3/22/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,"10 seastars,  snail"
"Arctic Lady",92,56.99445,-159.6722,"K26","3/22/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,"2 seastars, 1 pacific lyre crab"
"Arctic Lady",93,56.9615833333333,-159.674183333333,"K27","3/22/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,"9 seastars"
"Arctic Lady",94,56.9285666666667,-159.679283333333,"K28","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"27 seastars, 2 hermit crabs"
"Arctic Lady",95,56.8950333333333,-159.685316666667,"K29","3/22/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7 seastars, 1 crab unident. Crab had a crushed carapace."
"Arctic Lady",96,57.173,-160.116783333333,"J20","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,""
"Arctic Lady",97,57.2055333333333,-160.1121,"J19","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,""
"Arctic Lady",98,57.239,-160.108666666667,"J18","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2 seastars"
"Arctic Lady",99,57.2721666666667,-160.104466666667,"J17","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""
"Arctic Lady",100,57.3051666666667,-160.1003,"J16","3/24/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
"Arctic Lady",101,57.33825,-160.097016666667,"J15","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,""
"Arctic Lady",102,57.37125,-160.093466666667,"J14","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2 seastars"
"Arctic Lady",103,57.4045166666667,-160.092066666667,"J13","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,"24 seastars"
"Arctic Lady",104,57.4377333333333,-160.090166666667,"J12","3/24/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,"5 seastars"
"Arctic Lady",105,57.47095,-160.087866666667,"J11","3/24/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6 seastars"
"Arctic Lady",106,57.5038,-160.084483333333,"J10","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"2 seastars"
"Arctic Lady",107,57.5367,-160.080883333333,"J09","3/24/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,"7 seastars, 1 pacific lyre crab"
"Arctic Lady",108,57.57,-160.076833333333,"J08","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,"2 seastars"
"Arctic Lady",109,57.6031,-160.072733333333,"J07","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 seastars, Tagged RKC - PAT 2543"
"Arctic Lady",110,57.6359333333333,-160.069433333333,"J06","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4 seastars, 1 Jellyfish"
"Arctic Lady",111,57.66915,-160.06645,"J05","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3 seastars "
"Arctic Lady",112,57.7024166666667,-160.063266666667,"J04","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5 seastars, 1 Jellyfish"
"Arctic Lady",113,57.7356,-160.06005,"J03","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31 seastars, 2 jellyfish"
"Arctic Lady",114,57.7686833333333,-160.056333333333,"J02","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19 seastars, 1 hermit crab"
"Arctic Lady",115,57.8014666666667,-160.05255,"J01","3/24/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10 seastars"
"Arctic Lady",116,57.8154833333333,-160.524583333333,"I01","3/25/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11 seastar, 1 jelly"
"Arctic Lady",117,57.7822333333333,-160.528233333333,"I02","3/25/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 seastars"
"Arctic Lady",118,57.7491,-160.530516666667,"I03","3/25/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7 Seastars "
"Arctic Lady",119,57.7164666666667,-160.53195,"I04","3/25/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 Pacific Lyre crabs, 12 seastars"
"Arctic Lady",120,57.6843666666667,-160.5342,"I05","3/25/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,"4 seastars "
"Arctic Lady",121,57.65035,-160.535583333333,"I06","3/25/2024",1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,"8 seastars"
"Arctic Lady",122,57.6172666666667,-160.53875,"I07","3/25/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"20 seastars"
"Arctic Lady",123,57.5826,-160.541016666667,"I08","3/25/2024",0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,"3 seastars"
"Arctic Lady",124,57.5508833333333,-160.542216666667,"I09","3/25/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"15 seastars, 1 pacific lyre crab, 1 graceful kelp crab"
"Arctic Lady",125,57.5178333333333,-160.54685,"I10","3/25/2024",1,0,0,0,0,0,1,0,0,0,3,0,0,6,0,0,"8 seastars"
"Arctic Lady",126,57.4846333333333,-160.549283333333,"I11","3/25/2024",2,0,0,0,0,0,2,0,0,0,2,0,0,7,0,0,"9 seastars"
"Arctic Lady",127,57.4515666666667,-160.551283333333,"I12","3/25/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,"8 seastars"
"Arctic Lady",128,57.4179666666667,-160.553316666667,"I13","3/25/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,"9 seastars, 1 pacific lyre crab"
"Arctic Lady",129,57.3850833333333,-160.556216666667,"I14","3/25/2024",3,0,0,0,0,0,3,0,0,0,5,0,0,25,0,0,""
"Arctic Lady",130,57.3522166666667,-160.559183333333,"I15","3/25/2024",2,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,"16 seastars"
"Arctic Lady",131,57.31875,-160.561866666667,"I16","3/25/2024",0,0,0,0,0,0,0,0,0,0,4,0,1,17,0,0,"2 seastars"
"Arctic Lady",132,57.2862,-160.564183333333,"I17","3/25/2024",0,0,0,0,0,0,0,0,0,0,6,0,1,18,0,0,"24 seastars"
"Arctic Lady",133,57.2527,-160.567533333333,"I18","3/25/2024",0,0,0,0,0,0,0,0,0,0,7,0,0,20,0,0,"6 seastars, 1 pacific lyre crab"
"Arctic Lady",134,57.21995,-160.5722,"I19","3/25/2024",0,0,0,0,0,0,0,0,0,0,4,0,1,21,0,0,"12 seastars"
"Arctic Lady",135,57.1867833333333,-160.575866666667,"I20","3/25/2024",0,0,0,0,0,0,0,0,0,0,2,0,1,7,0,0,"19 seastars, 1 pacific lyre crab"
"Arctic Lady",136,57.1952666666667,-161.03685,"H20","3/26/2024",3,0,0,0,0,0,3,0,0,0,4,0,1,8,0,0,"4 seastars"
"Arctic Lady",137,57.2283166666667,-161.035083333333,"H19","3/26/2024",0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,"1 big mouth sculpin"
"Arctic Lady",138,57.2611833333333,-161.03225,"H18","3/26/2024",1,0,0,0,0,0,1,0,0,0,5,0,0,17,0,0,"1 seastar"
"Arctic Lady",139,57.29415,-161.029083333333,"H17","3/26/2024",2,0,0,0,0,0,2,0,0,0,4,0,0,22,0,0,"1 seastar"
"Arctic Lady",140,57.327,-161.025066666667,"H16","3/26/2024",1,0,0,0,0,0,1,0,0,0,8,0,0,21,0,0,"2 seastars"
"Arctic Lady",141,57.3601833333333,-161.0235,"H15","3/26/2024",3,0,0,0,0,0,3,0,0,0,4,0,1,16,0,0,""
"Arctic Lady",142,57.3932166666667,-161.023,"H14","3/26/2024",0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,"3 seastars"
"Arctic Lady",143,57.4264166666667,-161.019916666667,"H13","3/26/2024",0,0,0,0,0,0,0,0,0,0,3,0,1,9,0,0,"3 seastars"
"Arctic Lady",144,57.4595,-161.016733333333,"H12","3/26/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,"2 seastars"
"Arctic Lady",145,57.4928166666667,-161.01415,"H11","3/26/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,"3 seastars"
"Arctic Lady",146,57.52625,-161.01245,"H10","3/26/2024",2,0,0,0,0,0,2,0,0,0,3,0,0,6,0,0,"2 seastars, 1 basketstar"
"Arctic Lady",147,57.5591333333333,-161.009916666667,"H09","3/26/2024",0,0,0,0,0,0,0,0,0,0,2,0,1,14,0,0,"22 seastars"
"Arctic Lady",148,57.5921666666667,-161.006633333333,"H08","3/26/2024",1,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,"18 seastars"
"Arctic Lady",149,57.62625,-161.0038,"H07","3/26/2024",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"16 seastars"
"Arctic Lady",150,57.6587666666667,-161.001216666667,"H06","3/26/2024",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,"1 pacific lyre crab, 14 seastars"
"Arctic Lady",151,57.69125,-160.999933333333,"H05","3/26/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"14 seastars"
"Arctic Lady",152,57.7242833333333,-160.996183333333,"H04","3/26/2024",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,"10 seastars"
"Arctic Lady",153,57.7583666666667,-160.993266666667,"H03","3/26/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9 seastars"
"Arctic Lady",154,57.79105,-160.9926,"H02","3/26/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7 seastars"
"Arctic Lady",155,57.8256333333333,-160.988866666667,"H01","3/26/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14 seastars"
"Arctic Lady",156,56.6862666666667,-160.6157,"I35","3/27/2024",1,0,0,0,0,0,1,0,0,0,15,0,0,2,0,0,""
"Arctic Lady",157,56.7206833333333,-160.614166666667,"I34","3/27/2024",3,0,1,0,0,0,3,1,0,0,4,0,0,10,0,0,""
"Arctic Lady",158,56.7535,-160.609616666667,"I33","3/27/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,"2 seastars, 1 pacific lyre crab"
"Arctic Lady",159,56.7863666666667,-160.606983333333,"I32","3/27/2024",2,0,0,0,0,0,2,0,0,0,7,0,0,10,0,0,""
"Arctic Lady",160,56.8192833333333,-160.604383333333,"I31","3/27/2024",3,0,0,0,0,0,3,0,0,0,3,0,1,8,0,0,"5 seastars, 1 hermit crab, 1 pacific lyre crab"
"Arctic Lady",161,56.8526833333333,-160.60105,"I30","3/27/2024",0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,"1 seastar"
"Arctic Lady",162,56.8858833333333,-160.598133333333,"I29","3/27/2024",3,0,0,0,0,0,3,0,0,0,3,0,1,19,0,0,"7 seastar"
"Arctic Lady",163,56.9188833333333,-160.597166666667,"I28","3/27/2024",0,0,0,0,0,0,0,0,0,0,4,0,1,18,0,0,"4 seastars"
"Arctic Lady",164,56.95275,-160.595133333333,"I27","3/27/2024",0,0,0,0,0,0,0,0,0,0,6,0,1,17,0,0,"2 seastars"
"Arctic Lady",165,56.98555,-160.592316666667,"I26","3/27/2024",1,0,0,0,0,0,1,0,0,0,9,0,0,27,0,1,"17 seastars"
"Arctic Lady",166,57.0186833333333,-160.58855,"I25","3/27/2024",0,0,0,0,0,0,0,0,0,0,6,0,1,15,1,0,"15 seastars"
"Arctic Lady",167,57.05185,-160.584233333333,"I24","3/27/2024",0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,0,"2 seastars"
"Arctic Lady",168,57.0848,-160.582133333333,"I23","3/27/2024",0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,1,"1 pacific lyre crab"
"Arctic Lady",169,57.1179833333333,-160.580816666667,"I22","3/27/2024",1,0,0,0,0,0,1,0,0,0,8,0,0,11,0,0,"2 seastars"
"Arctic Lady",170,57.1513166666667,-160.57925,"I21","3/27/2024",0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,"2 seastars"
"Arctic Lady",171,57.29795,-161.108033333333,"BAIT1","3/28/2024",0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,"2 sea cucumber, 8 starfish, Hanging bait (BAIT 1)"
"Arctic Lady",172,57.2939333333333,-161.108216666667,"BAIT2","3/28/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,9,0,0,"Bait Bag (BAIT2)"
"Arctic Lady",173,57.2898833333333,-161.108533333333,"BAIT3","3/28/2024",3,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,"Hanging Bait (BAIT 3)"
"Arctic Lady",174,57.2858,-161.108616666667,"BAIT4","3/28/2024",1,0,0,0,0,0,1,0,0,0,5,0,0,9,1,0,"2 seastars, Bait Bag (BAIT 4)"
"Arctic Lady",175,57.2817166666667,-161.109133333333,"BAIT5","3/28/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,"2 seastars, Hanging Bait (BAIT 5)"
"Arctic Lady",176,57.2775166666667,-161.109516666667,"BAIT6","3/28/2024",0,0,0,0,0,0,0,0,0,0,7,0,0,16,0,0,"Bait Bag (BAIT 6)"
"Arctic Lady",177,57.27325,-161.10995,"BAIT7","3/28/2024",5,1,0,0,0,0,6,0,0,0,0,0,1,13,0,0,"Hanging Bait (BAIT 7)"
"Arctic Lady",178,57.2692333333333,-161.1103,"BAIT8","3/28/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,"1 seastar Bait Bag (BAIT 8)"
"Arctic Lady",179,57.2651166666667,-161.110583333333,"BAIT9","3/28/2024",0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,"Hanging Bait (BAIT 9)"
"Arctic Lady",180,57.2607833333333,-161.110933333333,"BAIT10","3/28/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,"2 seastars, Bait Bag (BAIT 10)"
"Arctic Lady",181,57.2566166666667,-161.111366666667,"COFFIN1","3/28/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"COFFIN POT, RKC: 6 males, 4 females, 19 seastars, 1 Jellyfish"
"Arctic Lady",182,57.1635333333333,-161.03655,"H21","3/28/2024",1,0,0,0,0,0,1,0,0,0,5,0,1,15,1,0,"8 seastars"
"Arctic Lady",183,57.1298833333333,-161.0395,"H22","3/28/2024",4,0,0,0,0,0,4,0,0,0,5,0,0,7,0,0,"1 skate, 2 seastars"
"Arctic Lady",184,57.0968333333333,-161.040616666667,"H23","3/28/2024",2,0,0,0,0,0,2,0,0,0,2,0,1,2,0,0,""
"Arctic Lady",185,57.0637666666667,-161.043433333333,"H24","3/28/2024",0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,"6 seastars"
"Arctic Lady",186,57.0299166666667,-161.04695,"H25","3/28/2024",0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,0,"1 big mouth sculpin, 14 seastars"
"Arctic Lady",187,56.9975,-161.047466666667,"H26","3/28/2024",0,0,0,0,0,0,0,0,0,0,9,0,1,5,0,0,"33 seastars"
