"CRUISE","VESSEL","SPN","HAUL","STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SAMPLING_FACTOR","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS"
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,166.7,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,162.54,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,125.98,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,150.65,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,150.41,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,147.27,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,142.4,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,177.6,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,127.02,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,159.62,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,155.16,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,152.74,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,137.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,137.4,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,140.25,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,148.35,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,147.33,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,136.73,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,138.82,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,157.92,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,135.31,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,135.65,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,147.66,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,162.07,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,148.02,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,151.1,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,146.14,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,169.56,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,163.13,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,164.63,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,1,150.32,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,143.09,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,157.5,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,146.01,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,147.31,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,155.58,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,133.46,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,132.66,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,112.42,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,152.9,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,139.87,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,153.16,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,135.62,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,148.97,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",101,"J15","Xx  165",69322,2,143.84,NA,1,3,2,2,4,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,163.91,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,146.26,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,146.31,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,157.54,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,146.15,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,136.18,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,151.02,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,156.32,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,143.51,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,149.46,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,148.12,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,139.57,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,169.88,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,165.51,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,146.07,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,150.71,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,141.35,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,125.89,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,139.13,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,155.92,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,141.8,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,154.66,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,157.67,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,144.08,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,1,151.52,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",102,"J14","Xx  875",69322,2,147.78,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,106.02,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,143.62,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,157.34,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,139.27,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,132.87,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,115.67,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,153.27,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,149.6,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,129.66,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,81.79,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,127.14,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,155.93,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,166.82,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,151.44,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,156.38,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,168.66,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",103,"J13","XX62",69322,1,160.64,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,168.78,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,164.78,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,152.71,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,141.32,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,157.31,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,132.02,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,131.84,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,148.13,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,144.32,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,157.53,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,153.15,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,143.16,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,149.32,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,101.36,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,140.67,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,147.48,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,145.82,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,162.94,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,130.15,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,144.14,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,150.51,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,167.47,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,169.59,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,155.01,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,162.24,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,162.18,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,162.5,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,1,149.98,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,2,137.92,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",104,"J12","XA31",69322,2,150.47,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,80.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,142.99,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,140.55,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,133.37,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,146.4,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,130.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,138.47,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,145.18,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,136.56,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,143.53,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,141.62,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,151.69,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,140.06,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,116.79,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,137.08,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,138.74,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,133.37,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,149.18,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,145.05,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,133.38,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,150.03,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,133.47,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,1,165.11,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,2,151.97,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",105,"J11","Xx  103",69322,2,140.68,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,149.45,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,144.36,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,150.78,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,136.66,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,152.04,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,145.7,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,155.59,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,133.67,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,151.62,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,149.96,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,148.52,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,168.05,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,148.99,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,147.83,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,162.46,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,143.42,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,169.39,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,139.42,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,153.18,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,165.45,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,174.8,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,1,142.78,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,2,140.89,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,2,112.85,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,2,114.43,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",106,"J10","XA45",69322,2,156.4,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,143.26,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,143.3,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,137.44,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,145.39,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,128.54,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,146.17,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,145.22,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,149.5,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,146.21,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,143.37,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,149.69,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,74.71,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,143.15,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,150.84,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,153.42,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,146.79,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,1,136.13,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,2,115.3,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,2,103.1,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,2,146.88,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,2,150.83,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",107,"J09","X900",69322,2,134.46,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",108,"J08","Xx  040",69322,1,81.72,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",108,"J08","Xx  040",69322,1,144.43,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",108,"J08","Xx  040",69322,1,157.44,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",108,"J08","Xx  040",69322,1,147.91,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
